id,length,starting_pitch,sequence
620,9,S,"S, F, F, F, B, F, F, B, H"
621,9,S,"S, F, F, F, B, F, F, F, H"
622,9,S,"S, F, F, F, F, B, B, B, H"
623,9,S,"S, F, F, F, F, B, B, F, H"
624,9,S,"S, F, F, F, F, B, F, B, H"
625,9,S,"S, F, F, F, F, B, F, F, H"
626,9,S,"S, F, F, F, F, F, B, B, H"
627,9,S,"S, F, F, F, F, F, B, F, H"
628,9,S,"S, F, F, F, F, F, F, B, H"
629,9,S,"S, F, F, F, F, F, F, F, H"
630,9,C,"C, B, B, B, F, F, F, F, H"
631,9,C,"C, B, B, F, B, F, F, F, H"
632,9,C,"C, B, B, F, F, B, F, F, H"
633,9,C,"C, B, B, F, F, F, B, F, H"
634,9,C,"C, B, B, F, F, F, F, B, H"
635,9,C,"C, B, B, F, F, F, F, F, H"
636,9,C,"C, B, F, B, B, F, F, F, H"
637,9,C,"C, B, F, B, F, B, F, F, H"
638,9,C,"C, B, F, B, F, F, B, F, H"
639,9,C,"C, B, F, B, F, F, F, B, H"
640,9,C,"C, B, F, B, F, F, F, F, H"
641,9,C,"C, B, F, F, B, B, F, F, H"
642,9,C,"C, B, F, F, B, F, B, F, H"
643,9,C,"C, B, F, F, B, F, F, B, H"
644,9,C,"C, B, F, F, B, F, F, F, H"
645,9,C,"C, B, F, F, F, B, B, F, H"
646,9,C,"C, B, F, F, F, B, F, B, H"
647,9,C,"C, B, F, F, F, B, F, F, H"
648,9,C,"C, B, F, F, F, F, B, B, H"
649,9,C,"C, B, F, F, F, F, B, F, H"
650,9,C,"C, B, F, F, F, F, F, B, H"
651,9,C,"C, B, F, F, F, F, F, F, H"
652,9,C,"C, F, B, B, B, F, F, F, H"
653,9,C,"C, F, B, B, F, B, F, F, H"
654,9,C,"C, F, B, B, F, F, B, F, H"
655,9,C,"C, F, B, B, F, F, F, B, H"
656,9,C,"C, F, B, B, F, F, F, F, H"
657,9,C,"C, F, B, F, B, B, F, F, H"
658,9,C,"C, F, B, F, B, F, B, F, H"
659,9,C,"C, F, B, F, B, F, F, B, H"
660,9,C,"C, F, B, F, B, F, F, F, H"
661,9,C,"C, F, B, F, F, B, B, F, H"
662,9,C,"C, F, B, F, F, B, F, B, H"
663,9,C,"C, F, B, F, F, B, F, F, H"
664,9,C,"C, F, B, F, F, F, B, B, H"
665,9,C,"C, F, B, F, F, F, B, F, H"
666,9,C,"C, F, B, F, F, F, F, B, H"
667,9,C,"C, F, B, F, F, F, F, F, H"
668,9,C,"C, F, F, B, B, B, F, F, H"
669,9,C,"C, F, F, B, B, F, B, F, H"
670,9,C,"C, F, F, B, B, F, F, B, H"
671,9,C,"C, F, F, B, B, F, F, F, H"
672,9,C,"C, F, F, B, F, B, B, F, H"
673,9,C,"C, F, F, B, F, B, F, B, H"
674,9,C,"C, F, F, B, F, B, F, F, H"
675,9,C,"C, F, F, B, F, F, B, B, H"
676,9,C,"C, F, F, B, F, F, B, F, H"
677,9,C,"C, F, F, B, F, F, F, B, H"
678,9,C,"C, F, F, B, F, F, F, F, H"
679,9,C,"C, F, F, F, B, B, B, F, H"
680,9,C,"C, F, F, F, B, B, F, B, H"
681,9,C,"C, F, F, F, B, B, F, F, H"
682,9,C,"C, F, F, F, B, F, B, B, H"
683,9,C,"C, F, F, F, B, F, B, F, H"
684,9,C,"C, F, F, F, B, F, F, B, H"
685,9,C,"C, F, F, F, B, F, F, F, H"
686,9,C,"C, F, F, F, F, B, B, B, H"
687,9,C,"C, F, F, F, F, B, B, F, H"
688,9,C,"C, F, F, F, F, B, F, B, H"
689,9,C,"C, F, F, F, F, B, F, F, H"
690,9,C,"C, F, F, F, F, F, B, B, H"
691,9,C,"C, F, F, F, F, F, B, F, H"
692,9,C,"C, F, F, F, F, F, F, B, H"
693,9,C,"C, F, F, F, F, F, F, F, H"
694,9,F,"F, B, B, B, F, F, F, F, H"
695,9,F,"F, B, B, F, B, F, F, F, H"
696,9,F,"F, B, B, F, F, B, F, F, H"
697,9,F,"F, B, B, F, F, F, B, F, H"
698,9,F,"F, B, B, F, F, F, F, B, H"
699,9,F,"F, B, B, F, F, F, F, F, H"
700,9,F,"F, B, F, B, B, F, F, F, H"
701,9,F,"F, B, F, B, F, B, F, F, H"
702,9,F,"F, B, F, B, F, F, B, F, H"
703,9,F,"F, B, F, B, F, F, F, B, H"
704,9,F,"F, B, F, B, F, F, F, F, H"
705,9,F,"F, B, F, F, B, B, F, F, H"
706,9,F,"F, B, F, F, B, F, B, F, H"
707,9,F,"F, B, F, F, B, F, F, B, H"
708,9,F,"F, B, F, F, B, F, F, F, H"
709,9,F,"F, B, F, F, F, B, B, F, H"
710,9,F,"F, B, F, F, F, B, F, B, H"
711,9,F,"F, B, F, F, F, B, F, F, H"
712,9,F,"F, B, F, F, F, F, B, B, H"
713,9,F,"F, B, F, F, F, F, B, F, H"
714,9,F,"F, B, F, F, F, F, F, B, H"
715,9,F,"F, B, F, F, F, F, F, F, H"
716,9,F,"F, F, B, B, B, F, F, F, H"
717,9,F,"F, F, B, B, F, B, F, F, H"
718,9,F,"F, F, B, B, F, F, B, F, H"
719,9,F,"F, F, B, B, F, F, F, B, H"
720,9,F,"F, F, B, B, F, F, F, F, H"
721,9,F,"F, F, B, F, B, B, F, F, H"
722,9,F,"F, F, B, F, B, F, B, F, H"
723,9,F,"F, F, B, F, B, F, F, B, H"
724,9,F,"F, F, B, F, B, F, F, F, H"
725,9,F,"F, F, B, F, F, B, B, F, H"
726,9,F,"F, F, B, F, F, B, F, B, H"
727,9,F,"F, F, B, F, F, B, F, F, H"
728,9,F,"F, F, B, F, F, F, B, B, H"
729,9,F,"F, F, B, F, F, F, B, F, H"
730,9,F,"F, F, B, F, F, F, F, B, H"
731,9,F,"F, F, B, F, F, F, F, F, H"
732,9,F,"F, F, F, B, B, B, F, F, H"
733,9,F,"F, F, F, B, B, F, B, F, H"
734,9,F,"F, F, F, B, B, F, F, B, H"
735,9,F,"F, F, F, B, B, F, F, F, H"
736,9,F,"F, F, F, B, F, B, B, F, H"
737,9,F,"F, F, F, B, F, B, F, B, H"
738,9,F,"F, F, F, B, F, B, F, F, H"
739,9,F,"F, F, F, B, F, F, B, B, H"
740,9,F,"F, F, F, B, F, F, B, F, H"
741,9,F,"F, F, F, B, F, F, F, B, H"
742,9,F,"F, F, F, B, F, F, F, F, H"
743,9,F,"F, F, F, F, B, B, B, F, H"
744,9,F,"F, F, F, F, B, B, F, B, H"
745,9,F,"F, F, F, F, B, B, F, F, H"
746,9,F,"F, F, F, F, B, F, B, B, H"
747,9,F,"F, F, F, F, B, F, B, F, H"
748,9,F,"F, F, F, F, B, F, F, B, H"
749,9,F,"F, F, F, F, B, F, F, F, H"
750,9,F,"F, F, F, F, F, B, B, B, H"
751,9,F,"F, F, F, F, F, B, B, F, H"
752,9,F,"F, F, F, F, F, B, F, B, H"
753,9,F,"F, F, F, F, F, B, F, F, H"
754,9,F,"F, F, F, F, F, F, B, B, H"
755,9,F,"F, F, F, F, F, F, B, F, H"
756,9,F,"F, F, F, F, F, F, F, B, H"
757,10,B,"B, B, B, S, F, F, F, F, F, H"
758,10,B,"B, B, B, C, F, F, F, F, F, H"
759,10,B,"B, B, B, F, F, F, F, F, F, H"
760,10,B,"B, B, S, B, F, F, F, F, F, H"
761,10,B,"B, B, S, F, B, F, F, F, F, H"
762,10,B,"B, B, S, F, F, B, F, F, F, H"
763,10,B,"B, B, S, F, F, F, B, F, F, H"
764,10,B,"B, B, S, F, F, F, F, B, F, H"
765,10,B,"B, B, S, F, F, F, F, F, B, H"
766,10,B,"B, B, S, F, F, F, F, F, F, H"
767,10,B,"B, B, C, B, F, F, F, F, F, H"
768,10,B,"B, B, C, F, B, F, F, F, F, H"
769,10,B,"B, B, C, F, F, B, F, F, F, H"
770,10,B,"B, B, C, F, F, F, B, F, F, H"
771,10,B,"B, B, C, F, F, F, F, B, F, H"
772,10,B,"B, B, C, F, F, F, F, F, B, H"
773,10,B,"B, B, C, F, F, F, F, F, F, H"
774,10,B,"B, B, F, B, F, F, F, F, F, H"
775,10,B,"B, B, F, F, B, F, F, F, F, H"
776,10,B,"B, B, F, F, F, B, F, F, F, H"
777,10,B,"B, B, F, F, F, F, B, F, F, H"
778,10,B,"B, B, F, F, F, F, F, B, F, H"
779,10,B,"B, B, F, F, F, F, F, F, B, H"
780,10,B,"B, B, F, F, F, F, F, F, F, H"
781,10,B,"B, S, B, B, F, F, F, F, F, H"
782,10,B,"B, S, B, F, B, F, F, F, F, H"
783,10,B,"B, S, B, F, F, B, F, F, F, H"
784,10,B,"B, S, B, F, F, F, B, F, F, H"
785,10,B,"B, S, B, F, F, F, F, B, F, H"
786,10,B,"B, S, B, F, F, F, F, F, B, H"
787,10,B,"B, S, B, F, F, F, F, F, F, H"
788,10,B,"B, S, F, B, B, F, F, F, F, H"
789,10,B,"B, S, F, B, F, B, F, F, F, H"
790,10,B,"B, S, F, B, F, F, B, F, F, H"
791,10,B,"B, S, F, B, F, F, F, B, F, H"
792,10,B,"B, S, F, B, F, F, F, F, B, H"
793,10,B,"B, S, F, B, F, F, F, F, F, H"
794,10,B,"B, S, F, F, B, B, F, F, F, H"
795,10,B,"B, S, F, F, B, F, B, F, F, H"
796,10,B,"B, S, F, F, B, F, F, B, F, H"
797,10,B,"B, S, F, F, B, F, F, F, B, H"
798,10,B,"B, S, F, F, B, F, F, F, F, H"
799,10,B,"B, S, F, F, F, B, B, F, F, H"
800,10,B,"B, S, F, F, F, B, F, B, F, H"
801,10,B,"B, S, F, F, F, B, F, F, B, H"
802,10,B,"B, S, F, F, F, B, F, F, F, H"
803,10,B,"B, S, F, F, F, F, B, B, F, H"
804,10,B,"B, S, F, F, F, F, B, F, B, H"
805,10,B,"B, S, F, F, F, F, B, F, F, H"
806,10,B,"B, S, F, F, F, F, F, B, B, H"
807,10,B,"B, S, F, F, F, F, F, B, F, H"
808,10,B,"B, S, F, F, F, F, F, F, B, H"
809,10,B,"B, S, F, F, F, F, F, F, F, H"
810,10,B,"B, C, B, B, F, F, F, F, F, H"
811,10,B,"B, C, B, F, B, F, F, F, F, H"
812,10,B,"B, C, B, F, F, B, F, F, F, H"
813,10,B,"B, C, B, F, F, F, B, F, F, H"
814,10,B,"B, C, B, F, F, F, F, B, F, H"
815,10,B,"B, C, B, F, F, F, F, F, B, H"
816,10,B,"B, C, B, F, F, F, F, F, F, H"
817,10,B,"B, C, F, B, B, F, F, F, F, H"
818,10,B,"B, C, F, B, F, B, F, F, F, H"
819,10,B,"B, C, F, B, F, F, B, F, F, H"
820,10,B,"B, C, F, B, F, F, F, B, F, H"
821,10,B,"B, C, F, B, F, F, F, F, B, H"
822,10,B,"B, C, F, B, F, F, F, F, F, H"
823,10,B,"B, C, F, F, B, B, F, F, F, H"
824,10,B,"B, C, F, F, B, F, B, F, F, H"
825,10,B,"B, C, F, F, B, F, F, B, F, H"
826,10,B,"B, C, F, F, B, F, F, F, B, H"
827,10,B,"B, C, F, F, B, F, F, F, F, H"
828,10,B,"B, C, F, F, F, B, B, F, F, H"
829,10,B,"B, C, F, F, F, B, F, B, F, H"
830,10,B,"B, C, F, F, F, B, F, F, B, H"
831,10,B,"B, C, F, F, F, B, F, F, F, H"
832,10,B,"B, C, F, F, F, F, B, B, F, H"
833,10,B,"B, C, F, F, F, F, B, F, B, H"
834,10,B,"B, C, F, F, F, F, B, F, F, H"
835,10,B,"B, C, F, F, F, F, F, B, B, H"
836,10,B,"B, C, F, F, F, F, F, B, F, H"
837,10,B,"B, C, F, F, F, F, F, F, B, H"
838,10,B,"B, C, F, F, F, F, F, F, F, H"
839,10,B,"B, F, B, B, F, F, F, F, F, H"
840,10,B,"B, F, B, F, B, F, F, F, F, H"
841,10,B,"B, F, B, F, F, B, F, F, F, H"
842,10,B,"B, F, B, F, F, F, B, F, F, H"
843,10,B,"B, F, B, F, F, F, F, B, F, H"
844,10,B,"B, F, B, F, F, F, F, F, B, H"
845,10,B,"B, F, B, F, F, F, F, F, F, H"
846,10,B,"B, F, F, B, B, F, F, F, F, H"
847,10,B,"B, F, F, B, F, B, F, F, F, H"
848,10,B,"B, F, F, B, F, F, B, F, F, H"
849,10,B,"B, F, F, B, F, F, F, B, F, H"
850,10,B,"B, F, F, B, F, F, F, F, B, H"
851,10,B,"B, F, F, B, F, F, F, F, F, H"
852,10,B,"B, F, F, F, B, B, F, F, F, H"
853,10,B,"B, F, F, F, B, F, B, F, F, H"
854,10,B,"B, F, F, F, B, F, F, B, F, H"
855,10,B,"B, F, F, F, B, F, F, F, B, H"
856,10,B,"B, F, F, F, B, F, F, F, F, H"
857,10,B,"B, F, F, F, F, B, B, F, F, H"
858,10,B,"B, F, F, F, F, B, F, B, F, H"
859,10,B,"B, F, F, F, F, B, F, F, B, H"
860,10,B,"B, F, F, F, F, B, F, F, F, H"
861,10,B,"B, F, F, F, F, F, B, B, F, H"
862,10,B,"B, F, F, F, F, F, B, F, B, H"
863,10,B,"B, F, F, F, F, F, B, F, F, H"
864,10,B,"B, F, F, F, F, F, F, B, B, H"
865,10,B,"B, F, F, F, F, F, F, B, F, H"
866,10,B,"B, F, F, F, F, F, F, F, B, H"
867,10,S,"S, B, B, B, F, F, F, F, F, H"
868,10,S,"S, B, B, F, B, F, F, F, F, H"
869,10,S,"S, B, B, F, F, B, F, F, F, H"
870,10,S,"S, B, B, F, F, F, B, F, F, H"
871,10,S,"S, B, B, F, F, F, F, B, F, H"
872,10,S,"S, B, B, F, F, F, F, F, B, H"
873,10,S,"S, B, B, F, F, F, F, F, F, H"
874,10,S,"S, B, F, B, B, F, F, F, F, H"
875,10,S,"S, B, F, B, F, B, F, F, F, H"
876,10,S,"S, B, F, B, F, F, B, F, F, H"
877,10,S,"S, B, F, B, F, F, F, B, F, H"
878,10,S,"S, B, F, B, F, F, F, F, B, H"
879,10,S,"S, B, F, B, F, F, F, F, F, H"
880,10,S,"S, B, F, F, B, B, F, F, F, H"
881,10,S,"S, B, F, F, B, F, B, F, F, H"
882,10,S,"S, B, F, F, B, F, F, B, F, H"
883,10,S,"S, B, F, F, B, F, F, F, B, H"
884,10,S,"S, B, F, F, B, F, F, F, F, H"
885,10,S,"S, B, F, F, F, B, B, F, F, H"
886,10,S,"S, B, F, F, F, B, F, B, F, H"
887,10,S,"S, B, F, F, F, B, F, F, B, H"
888,10,S,"S, B, F, F, F, B, F, F, F, H"
889,10,S,"S, B, F, F, F, F, B, B, F, H"
890,10,S,"S, B, F, F, F, F, B, F, B, H"
891,10,S,"S, B, F, F, F, F, B, F, F, H"
892,10,S,"S, B, F, F, F, F, F, B, B, H"
893,10,S,"S, B, F, F, F, F, F, B, F, H"
894,10,S,"S, B, F, F, F, F, F, F, B, H"
895,10,S,"S, B, F, F, F, F, F, F, F, H"
896,10,S,"S, F, B, B, B, F, F, F, F, H"
897,10,S,"S, F, B, B, F, B, F, F, F, H"
898,10,S,"S, F, B, B, F, F, B, F, F, H"
899,10,S,"S, F, B, B, F, F, F, B, F, H"
900,10,S,"S, F, B, B, F, F, F, F, B, H"
901,10,S,"S, F, B, B, F, F, F, F, F, H"
902,10,S,"S, F, B, F, B, B, F, F, F, H"
903,10,S,"S, F, B, F, B, F, B, F, F, H"
904,10,S,"S, F, B, F, B, F, F, B, F, H"
905,10,S,"S, F, B, F, B, F, F, F, B, H"
906,10,S,"S, F, B, F, B, F, F, F, F, H"
907,10,S,"S, F, B, F, F, B, B, F, F, H"
908,10,S,"S, F, B, F, F, B, F, B, F, H"
909,10,S,"S, F, B, F, F, B, F, F, B, H"
910,10,S,"S, F, B, F, F, B, F, F, F, H"
911,10,S,"S, F, B, F, F, F, B, B, F, H"
912,10,S,"S, F, B, F, F, F, B, F, B, H"
913,10,S,"S, F, B, F, F, F, B, F, F, H"
914,10,S,"S, F, B, F, F, F, F, B, B, H"
915,10,S,"S, F, B, F, F, F, F, B, F, H"
916,10,S,"S, F, B, F, F, F, F, F, B, H"
917,10,S,"S, F, B, F, F, F, F, F, F, H"
918,10,S,"S, F, F, B, B, B, F, F, F, H"
919,10,S,"S, F, F, B, B, F, B, F, F, H"
920,10,S,"S, F, F, B, B, F, F, B, F, H"
921,10,S,"S, F, F, B, B, F, F, F, B, H"
922,10,S,"S, F, F, B, B, F, F, F, F, H"
923,10,S,"S, F, F, B, F, B, B, F, F, H"
924,10,S,"S, F, F, B, F, B, F, B, F, H"
925,10,S,"S, F, F, B, F, B, F, F, B, H"
926,10,S,"S, F, F, B, F, B, F, F, F, H"
927,10,S,"S, F, F, B, F, F, B, B, F, H"
928,10,S,"S, F, F, B, F, F, B, F, B, H"
929,10,S,"S, F, F, B, F, F, B, F, F, H"
930,10,S,"S, F, F, B, F, F, F, B, B, H"
931,10,S,"S, F, F, B, F, F, F, B, F, H"
932,10,S,"S, F, F, B, F, F, F, F, B, H"
933,10,S,"S, F, F, B, F, F, F, F, F, H"
934,10,S,"S, F, F, F, B, B, B, F, F, H"
935,10,S,"S, F, F, F, B, B, F, B, F, H"
936,10,S,"S, F, F, F, B, B, F, F, B, H"
937,10,S,"S, F, F, F, B, B, F, F, F, H"
938,10,S,"S, F, F, F, B, F, B, B, F, H"
939,10,S,"S, F, F, F, B, F, B, F, B, H"
940,10,S,"S, F, F, F, B, F, B, F, F, H"
941,10,S,"S, F, F, F, B, F, F, B, B, H"
942,10,S,"S, F, F, F, B, F, F, B, F, H"
943,10,S,"S, F, F, F, B, F, F, F, B, H"
944,10,S,"S, F, F, F, B, F, F, F, F, H"
945,10,S,"S, F, F, F, F, B, B, B, F, H"
946,10,S,"S, F, F, F, F, B, B, F, B, H"
947,10,S,"S, F, F, F, F, B, B, F, F, H"
948,10,S,"S, F, F, F, F, B, F, B, B, H"
949,10,S,"S, F, F, F, F, B, F, B, F, H"
950,10,S,"S, F, F, F, F, B, F, F, B, H"
951,10,S,"S, F, F, F, F, B, F, F, F, H"
952,10,S,"S, F, F, F, F, F, B, B, B, H"
953,10,S,"S, F, F, F, F, F, B, B, F, H"
954,10,S,"S, F, F, F, F, F, B, F, B, H"
955,10,S,"S, F, F, F, F, F, B, F, F, H"
956,10,S,"S, F, F, F, F, F, F, B, B, H"
957,10,S,"S, F, F, F, F, F, F, B, F, H"
958,10,S,"S, F, F, F, F, F, F, F, B, H"
959,10,C,"C, B, B, B, F, F, F, F, F, H"
960,10,C,"C, B, B, F, B, F, F, F, F, H"
961,10,C,"C, B, B, F, F, B, F, F, F, H"
962,10,C,"C, B, B, F, F, F, B, F, F, H"
963,10,C,"C, B, B, F, F, F, F, B, F, H"
964,10,C,"C, B, B, F, F, F, F, F, B, H"
965,10,C,"C, B, B, F, F, F, F, F, F, H"
966,10,C,"C, B, F, B, B, F, F, F, F, H"
967,10,C,"C, B, F, B, F, B, F, F, F, H"
968,10,C,"C, B, F, B, F, F, B, F, F, H"
969,10,C,"C, B, F, B, F, F, F, B, F, H"
970,10,C,"C, B, F, B, F, F, F, F, B, H"
971,10,C,"C, B, F, B, F, F, F, F, F, H"
972,10,C,"C, B, F, F, B, B, F, F, F, H"
973,10,C,"C, B, F, F, B, F, B, F, F, H"
974,10,C,"C, B, F, F, B, F, F, B, F, H"
975,10,C,"C, B, F, F, B, F, F, F, B, H"
976,10,C,"C, B, F, F, B, F, F, F, F, H"
977,10,C,"C, B, F, F, F, B, B, F, F, H"
978,10,C,"C, B, F, F, F, B, F, B, F, H"
979,10,C,"C, B, F, F, F, B, F, F, B, H"
980,10,C,"C, B, F, F, F, B, F, F, F, H"
981,10,C,"C, B, F, F, F, F, B, B, F, H"
982,10,C,"C, B, F, F, F, F, B, F, B, H"
983,10,C,"C, B, F, F, F, F, B, F, F, H"
984,10,C,"C, B, F, F, F, F, F, B, B, H"
985,10,C,"C, B, F, F, F, F, F, B, F, H"
986,10,C,"C, B, F, F, F, F, F, F, B, H"
987,10,C,"C, B, F, F, F, F, F, F, F, H"
988,10,C,"C, F, B, B, B, F, F, F, F, H"
989,10,C,"C, F, B, B, F, B, F, F, F, H"
990,10,C,"C, F, B, B, F, F, B, F, F, H"
991,10,C,"C, F, B, B, F, F, F, B, F, H"
992,10,C,"C, F, B, B, F, F, F, F, B, H"
993,10,C,"C, F, B, B, F, F, F, F, F, H"
994,10,C,"C, F, B, F, B, B, F, F, F, H"
995,10,C,"C, F, B, F, B, F, B, F, F, H"
996,10,C,"C, F, B, F, B, F, F, B, F, H"
997,10,C,"C, F, B, F, B, F, F, F, B, H"
998,10,C,"C, F, B, F, B, F, F, F, F, H"
999,10,C,"C, F, B, F, F, B, B, F, F, H"
1000,10,C,"C, F, B, F, F, B, F, B, F, H"
1001,10,C,"C, F, B, F, F, B, F, F, B, H"
1002,10,C,"C, F, B, F, F, B, F, F, F, H"
1003,10,C,"C, F, B, F, F, F, B, B, F, H"
1004,10,C,"C, F, B, F, F, F, B, F, B, H"
1005,10,C,"C, F, B, F, F, F, B, F, F, H"
1006,10,C,"C, F, B, F, F, F, F, B, B, H"
1007,10,C,"C, F, B, F, F, F, F, B, F, H"
1008,10,C,"C, F, B, F, F, F, F, F, B, H"
1009,10,C,"C, F, B, F, F, F, F, F, F, H"
1010,10,C,"C, F, F, B, B, B, F, F, F, H"
1011,10,C,"C, F, F, B, B, F, B, F, F, H"
1012,10,C,"C, F, F, B, B, F, F, B, F, H"
1013,10,C,"C, F, F, B, B, F, F, F, B, H"
1014,10,C,"C, F, F, B, B, F, F, F, F, H"
1015,10,C,"C, F, F, B, F, B, B, F, F, H"
1016,10,C,"C, F, F, B, F, B, F, B, F, H"
1017,10,C,"C, F, F, B, F, B, F, F, B, H"
1018,10,C,"C, F, F, B, F, B, F, F, F, H"
1019,10,C,"C, F, F, B, F, F, B, B, F, H"
1020,10,C,"C, F, F, B, F, F, B, F, B, H"
1021,10,C,"C, F, F, B, F, F, B, F, F, H"
1022,10,C,"C, F, F, B, F, F, F, B, B, H"
1023,10,C,"C, F, F, B, F, F, F, B, F, H"
1024,10,C,"C, F, F, B, F, F, F, F, B, H"
1025,10,C,"C, F, F, B, F, F, F, F, F, H"
1026,10,C,"C, F, F, F, B, B, B, F, F, H"
1027,10,C,"C, F, F, F, B, B, F, B, F, H"
1028,10,C,"C, F, F, F, B, B, F, F, B, H"
1029,10,C,"C, F, F, F, B, B, F, F, F, H"
1030,10,C,"C, F, F, F, B, F, B, B, F, H"
1031,10,C,"C, F, F, F, B, F, B, F, B, H"
1032,10,C,"C, F, F, F, B, F, B, F, F, H"
1033,10,C,"C, F, F, F, B, F, F, B, B, H"
1034,10,C,"C, F, F, F, B, F, F, B, F, H"
1035,10,C,"C, F, F, F, B, F, F, F, B, H"
1036,10,C,"C, F, F, F, B, F, F, F, F, H"
1037,10,C,"C, F, F, F, F, B, B, B, F, H"
1038,10,C,"C, F, F, F, F, B, B, F, B, H"
1039,10,C,"C, F, F, F, F, B, B, F, F, H"
1040,10,C,"C, F, F, F, F, B, F, B, B, H"
1041,10,C,"C, F, F, F, F, B, F, B, F, H"
1042,10,C,"C, F, F, F, F, B, F, F, B, H"
1043,10,C,"C, F, F, F, F, B, F, F, F, H"
1044,10,C,"C, F, F, F, F, F, B, B, B, H"
1045,10,C,"C, F, F, F, F, F, B, B, F, H"
1046,10,C,"C, F, F, F, F, F, B, F, B, H"
1047,10,C,"C, F, F, F, F, F, B, F, F, H"
1048,10,C,"C, F, F, F, F, F, F, B, B, H"
1049,10,C,"C, F, F, F, F, F, F, B, F, H"
1050,10,C,"C, F, F, F, F, F, F, F, B, H"
1051,10,F,"F, B, B, B, F, F, F, F, F, H"
1052,10,F,"F, B, B, F, B, F, F, F, F, H"
1053,10,F,"F, B, B, F, F, B, F, F, F, H"
1054,10,F,"F, B, B, F, F, F, B, F, F, H"
1055,10,F,"F, B, B, F, F, F, F, B, F, H"
1056,10,F,"F, B, B, F, F, F, F, F, B, H"
1057,10,F,"F, B, B, F, F, F, F, F, F, H"
1058,10,F,"F, B, F, B, B, F, F, F, F, H"
1059,10,F,"F, B, F, B, F, B, F, F, F, H"
1060,10,F,"F, B, F, B, F, F, B, F, F, H"
1061,10,F,"F, B, F, B, F, F, F, B, F, H"
1062,10,F,"F, B, F, B, F, F, F, F, B, H"
1063,10,F,"F, B, F, B, F, F, F, F, F, H"
1064,10,F,"F, B, F, F, B, B, F, F, F, H"
1065,10,F,"F, B, F, F, B, F, B, F, F, H"
1066,10,F,"F, B, F, F, B, F, F, B, F, H"
1067,10,F,"F, B, F, F, B, F, F, F, B, H"
1068,10,F,"F, B, F, F, B, F, F, F, F, H"
1069,10,F,"F, B, F, F, F, B, B, F, F, H"
1070,10,F,"F, B, F, F, F, B, F, B, F, H"
1071,10,F,"F, B, F, F, F, B, F, F, B, H"
1072,10,F,"F, B, F, F, F, B, F, F, F, H"
1073,10,F,"F, B, F, F, F, F, B, B, F, H"
1074,10,F,"F, B, F, F, F, F, B, F, B, H"
1075,10,F,"F, B, F, F, F, F, B, F, F, H"
1076,10,F,"F, B, F, F, F, F, F, B, B, H"
1077,10,F,"F, B, F, F, F, F, F, B, F, H"
1078,10,F,"F, B, F, F, F, F, F, F, B, H"
1079,10,F,"F, B, F, F, F, F, F, F, F, H"
1080,10,F,"F, F, B, B, B, F, F, F, F, H"
1081,10,F,"F, F, B, B, F, B, F, F, F, H"
1082,10,F,"F, F, B, B, F, F, B, F, F, H"
1083,10,F,"F, F, B, B, F, F, F, B, F, H"
1084,10,F,"F, F, B, B, F, F, F, F, B, H"
1085,10,F,"F, F, B, B, F, F, F, F, F, H"
1086,10,F,"F, F, B, F, B, B, F, F, F, H"
1087,10,F,"F, F, B, F, B, F, B, F, F, H"
1088,10,F,"F, F, B, F, B, F, F, B, F, H"
1089,10,F,"F, F, B, F, B, F, F, F, B, H"
1090,10,F,"F, F, B, F, B, F, F, F, F, H"
1091,10,F,"F, F, B, F, F, B, B, F, F, H"
1092,10,F,"F, F, B, F, F, B, F, B, F, H"
1093,10,F,"F, F, B, F, F, B, F, F, B, H"
1094,10,F,"F, F, B, F, F, B, F, F, F, H"
1095,10,F,"F, F, B, F, F, F, B, B, F, H"
1096,10,F,"F, F, B, F, F, F, B, F, B, H"
1097,10,F,"F, F, B, F, F, F, B, F, F, H"
1098,10,F,"F, F, B, F, F, F, F, B, B, H"
1099,10,F,"F, F, B, F, F, F, F, B, F, H"
1100,10,F,"F, F, B, F, F, F, F, F, B, H"
1101,10,F,"F, F, B, F, F, F, F, F, F, H"
1102,10,F,"F, F, F, B, B, B, F, F, F, H"
1103,10,F,"F, F, F, B, B, F, B, F, F, H"
1104,10,F,"F, F, F, B, B, F, F, B, F, H"
1105,10,F,"F, F, F, B, B, F, F, F, B, H"
1106,10,F,"F, F, F, B, B, F, F, F, F, H"
1107,10,F,"F, F, F, B, F, B, B, F, F, H"
1108,10,F,"F, F, F, B, F, B, F, B, F, H"
1109,10,F,"F, F, F, B, F, B, F, F, B, H"
1110,10,F,"F, F, F, B, F, B, F, F, F, H"
1111,10,F,"F, F, F, B, F, F, B, B, F, H"
1112,10,F,"F, F, F, B, F, F, B, F, B, H"
1113,10,F,"F, F, F, B, F, F, B, F, F, H"
1114,10,F,"F, F, F, B, F, F, F, B, B, H"
1115,10,F,"F, F, F, B, F, F, F, B, F, H"
1116,10,F,"F, F, F, B, F, F, F, F, B, H"
1117,10,F,"F, F, F, B, F, F, F, F, F, H"
1118,10,F,"F, F, F, F, B, B, B, F, F, H"
1119,10,F,"F, F, F, F, B, B, F, B, F, H"
1120,10,F,"F, F, F, F, B, B, F, F, B, H"
1121,10,F,"F, F, F, F, B, B, F, F, F, H"
1122,10,F,"F, F, F, F, B, F, B, B, F, H"
1123,10,F,"F, F, F, F, B, F, B, F, B, H"
